,date,symbol,open,close,low,high,volume,eps,pe,yield1,yield3,yield6,yield12,ma50,ma200,ma300,hi91,hi182,hi365,lo91,lo182,lo365
605673,2015-01-16,MMM,159.860001,162.0,159.08999599999999,162.179993,2349700.0,7.72,20.984455958549223,-3.150597162656851,16.588703488780936,11.971252307152099,18.256802749952456,161.8941179411765,149.5781430071429,146.36831723557705,170.5,170.5,170.5,159.08999599999999,152.699997,134.0
606167,2015-01-20,MMM,162.720001,161.940002,160.059998,163.399994,2091800.0,7.72,20.976684196891192,-2.598335817344406,8.277617120588616,11.276027700652975,25.57381607462223,161.94852988235294,149.81343080291975,146.57038642995184,170.5,170.5,170.5,160.059998,152.699997,134.0
606661,2015-01-21,MMM,161.66000400000001,162.53999299999998,161.020004,163.369995,1597700.0,7.72,21.054403238341965,-2.501357941878098,8.6787878935382,11.688307645765846,26.039069616365595,162.0773530882353,149.90565226811597,146.71265694686002,170.5,170.5,170.5,160.889999,152.699997,134.0
607155,2015-01-22,MMM,163.259995,165.889999,162.130005,165.990005,2225800.0,7.72,21.488341839378236,-0.4918768913494347,9.817291934559663,15.185387024430284,28.63677884260659,162.23294111764707,150.02064756834534,146.87231879710157,170.5,170.5,170.5,158.610001,149.020004,134.0
607649,2015-01-23,MMM,165.75,164.020004,163.91000400000001,165.979996,2245600.0,7.72,21.24611450777202,-1.613582200857337,8.615329733637836,14.108806382746408,26.353906884737796,162.2847060882353,150.1206429714286,147.0163768019325,170.5,170.5,170.5,157.850006,148.699997,134.0
608143,2015-01-26,MMM,163.619995,164.240005,161.800003,164.279999,3556300.0,7.72,21.274612046632125,0.1097202256457308,7.1363351506261665,16.689168738898758,28.12232033509133,162.3451519090909,150.34043497101453,147.15444443961366,170.5,170.5,170.5,157.809998,147.699997,134.0
608637,2015-01-27,MMM,162.309998,163.630005,160.940002,165.139999,4190700.0,7.72,21.195596502590675,-0.26209496845172,6.738422568719727,16.255776198934285,32.06618430885902,162.38294170588236,150.48347849275365,147.28536234299528,170.5,170.5,170.5,156.179993,147.699997,134.0
609131,2015-01-28,MMM,164.610001,163.940002,163.759995,166.570007,3574600.0,7.72,21.235751554404146,2.232477536589684,6.940638481266021,16.476022735346362,32.31638365913827,162.47147138235297,150.62572489855074,147.42033819806775,170.5,170.5,170.5,156.179993,147.699997,134.0
609625,2015-01-29,MMM,164.070007,166.130005,162.880005,166.16000400000001,2674600.0,7.72,21.519430699481866,3.598156625105034,7.146083060701386,18.851056079918862,34.08394053133267,162.6273538235294,150.7372664820144,147.5652174541064,170.5,170.5,170.5,156.009995,147.699997,134.0
610119,2015-01-30,MMM,164.75,162.300003,162.300003,165.220001,3561900.0,7.72,21.0233164507772,1.2097792391507767,4.245616876541632,16.302400222807606,28.07765287186197,162.7467655294118,150.8198574571429,147.69294693236728,170.5,170.5,170.5,156.009995,147.699997,134.0
610613,2015-02-02,MMM,162.119995,164.419998,160.889999,164.619995,2379700.0,7.72,21.29792720207254,0.4827922605025776,4.287703811043912,16.958312463247793,26.156675728432816,163.07697081818185,151.036014826087,147.83797110628032,170.5,170.5,170.5,156.009995,147.699997,134.0
611107,2015-02-03,MMM,165.169998,165.940002,164.71000700000002,166.190002,2604800.0,7.72,21.494818911917097,2.672940931596983,5.251806285632199,18.03955017727202,27.941407739585372,163.1611776176471,151.1983337318841,147.98821268115952,170.5,170.5,170.5,156.009995,147.699997,134.0
611601,2015-02-04,MMM,165.779999,164.809998,164.240005,165.830002,2363600.0,7.72,21.348445336787567,2.5320348845329477,4.535071558161306,17.235734567708988,27.070163309255918,163.39529502941176,151.3431163115942,148.12816438164265,170.5,170.5,170.5,156.009995,147.699997,134.0
612095,2015-02-05,MMM,165.309998,166.550003,164.75,166.58999599999999,2050500.0,7.72,21.57383458549223,3.6145314291859023,6.008530290824709,18.221179080736107,28.411724635583454,163.6158832647059,151.45251837410072,148.2855556956523,170.5,170.5,170.5,156.009995,147.699997,134.0
612589,2015-02-06,MMM,166.229996,166.070007,165.559998,167.679993,1826900.0,7.72,21.511658937823835,3.3159150393207995,5.3209122098324855,17.11565831208057,26.79035888808548,163.77676564705888,151.55692900714286,148.44826104830932,170.5,170.5,170.5,156.009995,147.699997,134.0
613083,2015-02-09,MMM,164.380005,164.83999599999999,163.83999599999999,165.53999299999998,2073000.0,7.72,21.3523310880829,3.244389246038068,3.8754766667656924,14.376909324760945,24.76536651397845,163.71121300000004,151.80224685507247,148.60135284541073,170.5,170.5,170.5,156.009995,147.699997,134.0
613577,2015-02-10,MMM,165.399994,165.820007,164.600006,166.139999,1885100.0,7.72,21.479275518134717,2.3580290123456678,4.493039832465314,15.056905879021173,25.81183856270472,163.7732363529412,151.95217440579708,148.75463792270543,170.5,170.5,170.5,156.009995,147.699997,134.0
614071,2015-02-11,MMM,164.520004,164.479996,163.470001,164.970001,1695100.0,7.72,21.30569896373057,1.568478429437107,3.648619274703904,14.127117475961626,24.79513828235649,163.69117729411767,152.09246426811592,148.8885026183576,170.5,170.5,170.5,156.009995,146.070007,134.0
614565,2015-02-12,MMM,164.929993,165.91000400000001,164.850006,165.949997,1615700.0,7.72,21.490933160621765,2.4515264610161154,3.5966345399925785,15.015600693240899,25.88012156570285,163.6629422647059,152.19187102877697,149.02463792270538,170.5,170.5,170.5,156.009995,146.070007,134.0
615059,2015-02-13,MMM,165.899994,165.940002,165.330002,166.619995,1792000.0,7.72,21.494818911917097,2.4700506055322933,4.476484235012464,14.757949595105814,25.902881807976883,163.63294211764708,152.2900719642857,149.1059617884616,170.5,170.5,170.5,156.009995,146.070007,134.0
615553,2015-02-17,MMM,165.940002,166.919998,165.08999599999999,166.919998,2100900.0,7.72,21.62176139896373,1.7680733625637544,4.403297960867576,15.35590978623172,26.26323887132918,163.65235397058825,152.65219026277373,149.29202925603872,170.5,170.5,170.5,156.009995,146.070007,134.0
616047,2015-02-18,MMM,166.919998,167.399994,166.009995,167.509995,1552000.0,7.72,21.683937046632124,1.9240068824888397,4.703520618478834,15.687627830427672,26.626322086830314,163.67264770588238,152.85138729197078,149.4341064975846,170.5,170.5,170.5,156.009995,145.279999,134.0
616541,2015-02-19,MMM,167.399994,167.08999599999999,166.580002,167.550003,1648800.0,7.72,21.64378186528497,1.7352599325602682,5.713019178957595,15.553242784789362,26.391830402235186,163.7094124117647,152.95456561594202,149.58115964734304,170.5,170.5,170.5,156.009995,143.33999599999999,134.0
617035,2015-02-20,MMM,166.740005,168.119995,165.130005,168.270004,2416600.0,7.72,21.777201424870466,2.3623903323675535,6.196700855242241,16.798661014330122,26.47258245172705,163.8211767647059,153.06366942446041,149.73362340096625,170.5,170.5,170.5,156.009995,141.919998,134.0
617529,2015-02-23,MMM,168.139999,168.809998,167.699997,168.869995,1836000.0,7.72,21.86658005181347,1.6131902241259866,6.733683441232088,17.050337560322177,25.295036748906313,163.9608826470588,153.46408792700726,149.8861837971015,170.5,170.5,170.5,156.009995,134.0,134.0
618023,2015-02-24,MMM,168.270004,169.119995,168.070007,169.25,1770300.0,7.72,21.906735103626943,4.202089879197345,6.929685585996808,17.265284861563686,27.917696124167037,164.10828585714285,153.68299296350364,150.03869583574885,170.5,170.5,170.5,156.009995,134.0,134.0
618517,2015-02-25,MMM,168.970001,168.889999,168.619995,169.66000400000001,2019100.0,7.72,21.876942875647668,2.7186480077684934,6.784265761652335,17.10580906180968,27.7437334981761,164.35200008571428,153.88766444525544,150.18265720289864,170.5,170.5,170.5,156.009995,134.0,134.0
619011,2015-02-26,MMM,168.850006,169.610001,168.639999,169.979996,1789400.0,7.72,21.97020738341969,3.1565521610090315,5.6102083831802645,17.60504772150155,28.288323137294725,164.66514314285712,154.00159442028982,150.32178765217398,170.5,170.5,170.5,156.009995,134.0,134.0
619505,2015-02-27,MMM,169.66000400000001,168.649994,168.559998,169.75,1946000.0,7.72,21.84585414507772,2.572677321161379,3.9381235035783106,17.26462647161462,27.110342853274048,164.9180000285714,154.10697858992802,150.45961373429958,170.5,170.5,170.5,156.009995,134.0,134.0
619999,2015-03-02,MMM,168.16000400000001,170.5,168.119995,170.5,2223100.0,7.72,22.085492227979277,2.3716583181328446,5.946689502434779,17.67547876095989,27.134440928085596,165.21705885294116,154.51175192700728,150.60400986473434,170.5,170.5,170.5,156.009995,134.0,134.0
620493,2015-03-03,MMM,169.570007,168.270004,167.360001,169.600006,2232400.0,7.72,21.796632642487047,1.3247407161246088,4.560996283644897,16.136382884508137,25.988324737770668,165.30428585714284,154.70102205839413,150.74400991787445,169.600006,169.600006,169.600006,156.009995,134.0,134.0
620987,2015-03-04,MMM,168.259995,167.16000400000001,166.46000700000002,168.259995,1575700.0,7.72,21.65285025906736,1.4074302695324263,3.871255372514696,15.370284459730058,25.157237573483656,165.4877144,154.88525567883212,150.86971042512081,168.259995,168.259995,168.259995,156.009995,134.0,134.0
621481,2015-03-05,MMM,167.21000700000002,167.570007,166.690002,167.699997,1547200.0,7.72,21.70595945595855,1.6561581328842294,4.190763487026487,15.997507185500808,25.46421796142883,165.68628617142855,154.97717416666666,150.99888919323678,167.699997,167.699997,167.699997,156.009995,134.0,134.0
621975,2015-03-06,MMM,166.5,164.360001,164.009995,166.770004,2114400.0,7.72,21.29015556994819,-0.2911884322054732,3.8675403226889387,13.633851034526074,24.03592725212917,165.81542917142858,155.0446765179856,151.11009694685995,167.699997,167.699997,167.699997,156.009995,134.0,134.0
622469,2015-03-09,MMM,164.720001,166.369995,164.509995,166.779999,1608100.0,7.72,21.55051748704663,0.27725332343429443,6.069485901071616,15.150885663092055,28.14449082423951,166.12500035294119,155.36211700729928,151.22386500483097,167.699997,167.699997,167.699997,156.009995,134.0,134.0
622963,2015-03-10,MMM,164.809998,162.259995,162.25,164.860001,2564600.0,7.72,21.018134067357515,-2.217673228664893,3.449148098853101,12.306201198953516,22.673312234873748,166.01457162857145,155.49175200729928,151.3196621159421,167.699997,167.699997,167.699997,156.009995,134.0,134.0
623457,2015-03-11,MMM,162.699997,161.729996,161.66000400000001,163.220001,1894300.0,7.72,20.94948134715026,-3.1092751390998643,3.1112462947562705,11.939369101311442,22.272617456033345,165.8955556388889,155.6202190948905,151.4169084444445,167.699997,167.699997,167.699997,156.009995,134.0,134.0
623951,2015-03-12,MMM,162.58999599999999,164.470001,162.570007,164.520004,1715000.0,7.72,21.3044042746114,-1.4677672114518003,3.4077320954215793,13.545042587019267,24.344141548525243,165.96583338888888,155.68434794927538,151.53038672946866,167.699997,167.699997,167.699997,156.009995,134.0,134.0
624445,2015-03-13,MMM,164.020004,162.740005,161.779999,164.389999,2284700.0,7.72,21.08031152849741,-2.5041894620679273,1.3325024408778603,11.948827541749594,22.60057169652812,165.9713892777778,155.73510807194245,151.63478286473435,167.699997,167.699997,167.699997,156.009995,134.0,134.0
624939,2015-03-16,MMM,163.580002,166.21000700000002,163.580002,166.270004,2111200.0,7.72,21.529793652849744,-0.5266557071435756,-0.6337041756751489,14.069040570425614,24.857281582680372,166.0362862285714,156.05948922627738,151.7533336328503,167.699997,167.699997,167.699997,155.389999,134.0,134.0
625433,2015-03-17,MMM,165.520004,164.229996,163.380005,165.529999,2557900.0,7.72,21.273315544041452,-2.3138229334351337,-1.817425675436695,12.710169590479794,24.022049902160546,165.9861115,156.20729944525547,151.8692756618358,167.699997,167.699997,167.699997,155.369995,134.0,134.0
625927,2015-03-18,MMM,163.16000400000001,166.470001,162.050003,166.949997,3062400.0,7.72,21.56347163212435,-1.386172044146349,-0.47827044949434594,14.247473064770347,25.713641077082627,166.0480558333333,156.37131405109488,151.9939616376812,167.699997,167.699997,167.699997,155.369995,134.0,134.0
626421,2015-03-19,MMM,166.16000400000001,165.66000400000001,164.850006,166.21000700000002,1953500.0,7.72,21.458549740932646,-1.8659996666785048,-0.7251099875684446,14.746837803797135,25.10195325633522,166.10444469444442,156.43862339855073,152.11642543478266,167.699997,167.699997,167.699997,155.369995,134.0,134.0
626915,2015-03-20,MMM,166.08999599999999,166.490005,165.389999,167.130005,4371800.0,7.72,21.566062823834198,-1.3743220351202297,-0.2815057380777546,14.915791865136939,24.19066648054104,166.17527811111108,156.51093549640288,152.23888923188412,167.699997,167.699997,167.699997,155.369995,134.0,134.0
627409,2015-03-23,MMM,166.830002,166.130005,165.830002,166.91000400000001,2157300.0,7.72,21.519430699481866,-2.0517634452463653,-0.34791072859832184,16.836628921349913,23.792852990898368,166.28600025714283,156.76166689130434,152.30567344230775,167.699997,167.699997,167.699997,155.369995,134.0,134.0
627903,2015-03-24,MMM,165.580002,166.320007,165.529999,167.649994,2091000.0,7.72,21.544042357512954,-1.3815517835120517,-0.2339391659914014,16.970254350232025,22.600620740067185,166.28694488888885,156.92623215217392,152.42528885096158,167.699997,167.699997,167.699997,155.369995,134.0,134.0
628397,2015-03-25,MMM,166.240005,162.699997,162.66000400000001,166.520004,2540900.0,7.72,21.07512914507772,-4.574781818181819,-2.405380500044018,14.424358050153202,19.932177652007127,166.23916708333329,157.06029012318845,152.52754848557697,167.699997,167.699997,167.699997,155.369995,134.0,134.0
628891,2015-03-26,MMM,162.0,162.58999599999999,161.21000700000002,163.369995,2050700.0,7.72,21.060880310880826,-4.639298533724343,-1.959720259520509,14.75861380089141,19.851091851655838,166.14611136111105,157.10007217985614,152.62466385576928,167.699997,167.699997,167.699997,155.369995,134.0,134.0
629385,2015-03-27,MMM,162.360001,163.5,162.020004,163.899994,1722600.0,7.72,21.17875647668394,-4.105571847507321,-0.49903052888745947,17.473780875962547,19.753901118830314,166.10972252777773,157.14578595000003,152.72538499519234,167.699997,167.699997,167.699997,155.369995,134.0,134.0
629879,2015-03-30,MMM,164.199997,166.050003,164.199997,166.770004,1684000.0,7.72,21.509067746113992,-0.9070859560207651,3.5482676256655736,18.31980029413711,22.221405695411406,166.0965715428571,157.48166689130437,152.8394715144231,167.699997,167.699997,167.699997,153.919998,134.0,134.0
630373,2015-03-31,MMM,165.41000400000001,164.949997,164.619995,166.0,2081300.0,7.72,21.366579922279794,0.3589656828975052,2.8623072907064966,17.53598525113256,22.73065800880913,166.06472224999996,157.6309421884058,152.9455291971154,167.699997,167.699997,167.699997,153.919998,134.0,134.0
630867,2015-04-01,MMM,164.28999299999998,162.520004,161.899994,164.53999299999998,2148100.0,7.72,21.051813989637306,-2.3141137919731136,1.3469711814232141,15.804480997705042,20.922627422141105,166.00027802777774,157.765579884058,153.04293308653848,167.699997,167.699997,167.699997,153.919998,134.0,134.0
631361,2015-04-02,MMM,163.380005,162.800003,162.119995,163.970001,1852600.0,7.72,21.088083290155442,-2.145814814744682,2.6158267613927535,18.245214466273254,21.130960020727386,165.91638902777777,157.80179875539574,153.13471191346156,167.699997,167.699997,167.740005,153.919998,134.0,134.0
631855,2015-04-06,MMM,161.66000400000001,165.479996,161.399994,165.990005,2560300.0,7.72,21.435232642487048,0.6140907118982852,2.948855824659205,24.514675297878497,24.994332842316894,165.94529408823533,158.14036515328468,153.2731404251208,167.699997,167.699997,167.740005,153.830002,134.0,134.0
632349,2015-04-07,MMM,165.399994,166.21000700000002,165.279999,167.570007,2479500.0,7.72,21.529793652849744,2.1322366310607066,3.4030122121745876,25.063968776401907,24.82915094986788,165.95285731428572,158.28175209489055,153.3757491497585,167.699997,167.699997,167.740005,153.16000400000001,134.0,134.0
632843,2015-04-08,MMM,166.21000700000002,166.270004,165.21000700000002,167.220001,1754400.0,7.72,21.537565284974093,0.036097104550364634,3.4403377056010385,25.10911324796598,24.874210658995594,165.96166694444446,158.4246718175183,153.48135301449278,167.699997,167.699997,167.740005,152.699997,134.0,134.0
633337,2015-04-09,MMM,166.25,166.78999299999998,165.080002,167.179993,1680100.0,7.72,21.604921373056992,0.3489477020477807,3.8413635861462865,24.303176107633263,25.26473940359321,165.95805569444445,158.48529008695655,153.5959423188406,167.699997,167.699997,167.990005,152.699997,134.0,134.0
633831,2015-04-10,MMM,167.5,167.070007,166.220001,167.699997,1501900.0,7.72,21.641192616580312,0.5174177027740541,4.523280268350362,24.474747247245233,24.595429923049622,165.94888938888892,158.54705064028778,153.71048341062803,167.699997,167.699997,167.990005,152.699997,134.0,134.0
634325,2015-04-13,MMM,166.759995,165.83999599999999,165.600006,167.360001,1860400.0,7.72,21.481864766839376,0.10865145216341432,2.408295635318055,20.52324765160256,19.63641753125154,165.85114351428572,158.89722648175183,153.81927562801934,167.360001,167.360001,168.399994,152.699997,134.0,134.0
634819,2015-04-14,MMM,165.320007,165.990005,164.169998,166.479996,1914300.0,7.72,21.501295984455957,-0.30031832841856954,2.5009280906394054,20.632265815453522,19.744633521304067,165.85500077777778,159.0688323868613,153.92700511111113,167.33999599999999,167.33999599999999,168.899994,152.699997,134.0,134.0
635313,2015-04-15,MMM,166.720001,166.440002,165.860001,167.33999599999999,1995800.0,7.72,21.559585751295337,0.18659904332152166,2.7788069312238264,20.95929850468174,20.069259849562116,165.78916755555557,159.24416088321166,154.03381670531402,167.33999599999999,167.33999599999999,169.0,152.699997,134.0,134.0
635807,2015-04-16,MMM,165.729996,165.889999,165.100006,166.649994,1662800.0,7.72,21.488341839378236,-0.14446878515414596,2.439173120425181,17.710925452185336,19.672489527935696,165.69944544444445,159.29231913043475,154.13719831884057,166.649994,166.649994,169.0,152.699997,134.0,134.0
636301,2015-04-17,MMM,164.529999,161.71000700000002,161.130005,164.53999299999998,3063500.0,7.72,20.9468920984456,-2.6605657418718494,-0.5106349426260692,16.380000353652406,16.430274436102493,165.50000122222224,159.3097125683453,154.2171500241546,165.699997,165.699997,169.0,152.699997,134.0,134.0
636795,2015-04-20,MMM,163.0,164.509995,162.729996,165.389999,2394200.0,7.72,21.309584844559588,1.1808838472448429,0.16438747672955856,9.995986359935614,20.467192010357223,165.26428697142856,159.74824856934302,154.31579736231885,165.699997,165.699997,170.770004,152.699997,134.0,134.0
637289,2015-04-21,MMM,165.649994,164.0,163.619995,165.699997,1970500.0,7.72,21.243523316062177,0.3058103975535005,-0.14613065799650826,9.654989431064308,19.507399825326814,165.22916788888887,159.93313909489046,154.41681187439613,165.699997,165.699997,170.770004,152.699997,134.0,134.0
637783,2015-04-22,MMM,163.809998,164.669998,162.570007,164.889999,2228800.0,7.72,21.330310621761658,-0.831077973542719,0.26180771243886625,10.102968843313292,19.9956298184254,165.06722338888892,160.1119712116788,154.5183577874396,164.889999,164.889999,170.770004,152.699997,134.0,134.0
638277,2015-04-23,MMM,159.53999299999998,159.66000400000001,158.610001,161.449997,5704500.0,7.72,20.681347668393784,-3.8482378106310478,-2.426206000543729,5.693106125951346,16.344828866715133,164.82805672222224,160.10869608695648,154.5953143478261,163.770004,163.770004,170.770004,149.020004,134.0,134.0
638771,2015-04-24,MMM,159.809998,158.990005,157.850006,159.809998,3043500.0,7.72,20.59456023316062,-4.251730124931115,-3.0193954737172675,5.284425047494381,15.587060365240404,164.60111230555557,160.10064794964026,154.6692274057971,163.770004,163.770004,170.770004,148.699997,134.0,134.0
639265,2015-04-27,MMM,159.479996,157.979996,157.809998,160.070007,3448800.0,7.72,20.46373005181347,-2.960692205884058,-3.916799707052661,3.0528329474331457,12.746218696339511,164.3340008857143,160.52948954744522,154.74043509178742,163.770004,163.770004,170.770004,147.699997,134.0,134.0
639759,2015-04-28,MMM,157.690002,158.330002,156.179993,158.360001,3387900.0,7.72,20.509067616580314,-4.320760317156385,-3.7039265746737158,3.2811473591425795,12.602233748650633,164.1672231388889,160.6732121970802,154.80695685024153,163.770004,163.770004,170.770004,147.699997,134.0,134.0
640253,2015-04-29,MMM,157.419998,156.970001,156.179993,157.929993,3078600.0,7.72,20.332901683937823,-5.142612524597837,-4.531077174687709,2.393997343887861,11.63501876370799,163.90611219444443,160.84211729927003,154.86367185024156,163.770004,163.770004,170.770004,147.699997,134.0,134.0
640747,2015-04-30,MMM,156.820007,156.389999,156.009995,157.919998,3510200.0,7.72,20.25777189119171,-5.4931092698358555,-5.755093940519544,0.8642347462579352,11.222528901055881,163.74305675,160.8098555724637,154.91671530434783,163.770004,163.770004,170.770004,147.699997,134.0,134.0
641241,2015-05-01,MMM,156.78999299999998,157.679993,156.78999299999998,158.08999599999999,2160100.0,7.72,20.424869559585492,-4.713562477968637,-4.326196885215666,1.2781752035689493,13.20267135055424,163.63055666666665,160.78733857553954,154.93000029326925,163.770004,163.770004,170.770004,147.699997,134.0,134.0
641735,2015-05-04,MMM,158.399994,159.020004,157.880005,159.850006,2240300.0,7.72,20.598446113989638,-4.658546271418089,-3.53069166538927,0.8626157335375808,12.508849936574222,163.5002868,161.36613195620436,154.99783683173078,163.770004,163.770004,170.770004,147.699997,134.0,134.0
642229,2015-05-05,MMM,158.860001,157.91000400000001,157.41000400000001,159.449997,1947700.0,7.72,20.45466373056995,-5.482733355006076,-4.204071929242204,0.15856906866500253,10.565744475842237,163.34500116666666,161.5329932773722,155.06201955288464,163.770004,163.770004,170.770004,147.699997,134.0,134.0
642723,2015-05-06,MMM,157.919998,157.639999,156.550003,159.080002,2203100.0,7.72,20.419688989637304,-4.944523153509962,-4.36787016180223,-0.012688696874590732,10.376691831418256,163.10694538888887,161.68073054014593,155.12432727403848,163.770004,163.770004,170.770004,147.699997,134.0,134.0
643217,2015-05-07,MMM,157.229996,158.610001,157.229996,159.199997,2112900.0,7.72,20.54533691709845,-4.359620823917524,-4.348091723334676,0.9547450769859012,11.05586978440634,162.95083441666665,161.65847887681156,155.1950965144231,163.770004,163.770004,170.770004,147.699997,134.0,134.0
643711,2015-05-08,MMM,160.25,160.600006,160.059998,161.399994,2025500.0,7.72,20.80310958549223,-3.159666019287627,-2.3589433939431643,1.8518601786087174,12.757153614407613,162.78777899999994,161.65086396402876,155.27341386057694,163.770004,163.770004,170.770004,147.699997,134.0,134.0
644205,2015-05-11,MMM,160.259995,159.899994,159.800003,161.0,1708700.0,7.72,20.712434455958547,-3.6108294870747386,-4.205609923383776,0.762487859821178,13.299786250273257,162.51742939999997,162.13058459124085,155.3450484471154,163.770004,163.770004,170.770004,147.699997,134.0,134.0
644699,2015-05-12,MMM,158.71000700000002,160.070007,158.009995,160.399994,1864800.0,7.72,20.734456865284976,-1.014161108780371,-4.103756938698254,0.869623153700644,12.987936231918368,162.44944544444442,162.24021965693427,155.4172119519231,163.770004,163.770004,171.270004,147.699997,134.0,134.0
645193,2015-05-13,MMM,160.429993,161.309998,160.360001,161.740005,2587900.0,7.72,20.8950774611399,-1.945168741874923,-3.360891485273072,1.6510151660342274,13.863203414459008,162.3155563611111,162.33306638686128,155.49000041346156,163.770004,163.770004,171.270004,146.070007,134.0,134.0
645687,2015-05-14,MMM,162.08999599999999,163.149994,161.800003,163.300003,2462500.0,7.72,21.133418911917097,-0.8266980981915424,-2.258569401612391,1.8732439040865643,15.161993578908636,162.22750044444444,162.33898615217385,155.58427926442312,163.770004,163.770004,171.270004,146.070007,134.0,134.0
646181,2015-05-15,MMM,163.149994,163.300003,162.649994,163.770004,1923800.0,7.72,21.15285012953368,-0.7355127571428142,-2.449218128406855,2.814330380729956,16.451549353249646,162.24416727777782,162.34589994244598,155.67307734615386,163.770004,163.770004,171.270004,146.070007,134.0,134.0
646675,2015-05-18,MMM,163.0,162.869995,162.309998,163.58999599999999,1747800.0,7.72,21.09714961139896,2.010516672666469,-3.518750708118617,1.8701463012838815,15.396057924019118,162.21628631428575,162.6081758832117,155.76235615384616,163.58999599999999,163.58999599999999,171.270004,146.070007,134.0,134.0
647169,2015-05-19,MMM,163.070007,163.119995,162.550003,163.58999599999999,2075100.0,7.72,21.129533031088084,2.597641279399923,-3.3706552143908084,2.02651357185033,15.32804913280475,162.24138933333336,162.68861375912408,155.84889461538464,163.58999599999999,163.58999599999999,171.270004,146.070007,134.0,134.0
647663,2015-05-20,MMM,162.419998,161.899994,161.83999599999999,163.070007,1978100.0,7.72,20.9715018134715,2.481325547064813,-4.0933618161644745,1.263440666016976,14.465491876901979,162.12611130555558,162.74795675182483,155.9316830817308,163.070007,163.070007,171.270004,145.279999,134.0,134.0
648157,2015-05-21,MMM,161.899994,162.059998,161.800003,162.350006,2400800.0,7.72,20.992227720207257,2.5826067244614848,-4.174548964479314,2.5306845821926345,14.578616875302373,162.04583355555556,162.74297154347826,156.01307727884617,162.350006,162.350006,171.270004,143.33999599999999,134.0,134.0
648651,2015-05-22,MMM,161.990005,160.979996,160.66000400000001,162.330002,1822700.0,7.72,20.852331088082902,1.898974601822374,-4.683523622970711,1.6865630937598723,13.81504081143892,162.00305555555556,162.73028826618705,156.08932728365386,162.330002,162.330002,171.270004,141.919998,134.0,134.0
649145,2015-05-26,MMM,160.979996,159.58999599999999,159.03999299999998,161.320007,2471100.0,7.72,20.672279274611398,1.2113160101421272,-6.398829325513205,0.904142617497655,12.1346178685896,161.91388869444447,162.93389745588235,156.21555588405798,161.320007,161.320007,171.270004,134.0,134.0,134.0
649639,2015-05-27,MMM,159.820007,161.020004,159.529999,161.309998,2625900.0,7.72,20.857513471502592,1.2577034018940196,-5.560114956011731,1.80829535133293,13.139401405453839,161.7900000277778,162.96676511029412,156.29903414009664,161.309998,161.309998,171.270004,134.0,134.0,134.0
650133,2015-05-28,MMM,160.350006,160.869995,159.610001,160.889999,1578100.0,7.72,20.83808225388601,1.1633699870866536,-4.397699425977322,0.16811269608543,13.033998796810067,161.6416663611111,162.9514602189781,156.3955558599034,160.889999,160.889999,171.270004,134.0,134.0,134.0
650627,2015-05-29,MMM,160.440002,159.080002,158.740005,160.78999299999998,2880500.0,7.72,20.60621787564767,0.03772984435342153,-4.833693351670419,-1.9598133230559966,11.330396188189496,161.44194408333334,162.92340617391304,156.4871983768116,160.869995,160.869995,171.270004,134.0,134.0,134.0
651121,2015-06-01,MMM,159.100006,158.979996,158.570007,159.759995,1906100.0,7.72,20.593263730569948,0.23327343652181298,-4.44190612616174,-1.2117051418749583,9.91426790593384,161.0579995142857,163.01441213235293,156.57526599033815,160.869995,160.869995,171.270004,134.0,134.0,134.0
651615,2015-06-02,MMM,158.279999,159.080002,157.949997,159.880005,2481100.0,7.72,20.60621787564767,-0.9464532647651396,-4.381795527492798,-1.1495625927231572,9.46875470491824,161.00305513888887,163.01977974999997,156.66850271980675,160.869995,160.869995,171.270004,134.0,134.0,134.0
652109,2015-06-03,MMM,159.610001,160.16000400000001,158.979996,160.5,2074500.0,7.72,20.746114507772024,0.16260788602657783,-3.7326388090592673,-0.4784620850632706,10.211943493781988,160.8452775833333,163.0294120882353,156.76806794202898,160.869995,160.869995,171.270004,134.0,134.0,134.0
652603,2015-06-04,MMM,159.509995,158.350006,158.08999599999999,160.380005,2237600.0,7.72,20.511658808290157,-0.9693483790874922,-2.4097061016179566,-1.54199836421067,8.966417817472319,160.63305538888886,162.99525583941607,156.8609181884058,160.869995,160.869995,171.270004,134.0,134.0,134.0
653097,2015-06-05,MMM,157.5,157.080002,156.970001,157.970001,2314800.0,7.72,20.34715051813472,-1.763597314456419,-2.8751586687728548,-0.7330655733990881,8.35345307061148,160.37305538888884,162.9523916811594,156.93932396618357,160.869995,160.869995,171.270004,134.0,134.0,134.0
653591,2015-06-08,MMM,156.5,156.58999599999999,156.300003,157.41000400000001,1608600.0,7.72,20.283678238341967,-4.0208386400553735,-5.787865107303702,-0.16576983745861185,9.228512072903783,160.06914239999995,162.9878680147059,157.01666693236714,160.869995,160.869995,171.490005,134.0,134.0,134.0
654085,2015-06-09,MMM,156.850006,156.979996,156.600006,158.259995,1810800.0,7.72,20.334196373056997,-3.8701818027523274,-5.55322219558056,0.08287535545264291,9.531111033227901,159.98333277777772,162.97036797794115,157.09444466666662,160.869995,160.869995,171.929993,134.0,134.0,134.0
